timestamp,obstacle_count,iteration,model,start_pos,goal_pos,success,collision,timeout,steps,final_distance,duration_seconds,obstacle_positions
2025-11-03T22:16:31.530698,7,7,Pure Neural,"[3.0, 3.0, 1.0]","[-1.1288048362265748, -0.18584920624310186, 1.0]",False,False,True,5000,0.27407515275575345,46.043986082077026,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [2.9048415533902796, 0.7379297590295767, 1.0], 'size': [0.07208429636861816, 1.0], 'color': [0.4857156449613147, 0.8139087228945526, 0.18323360595300855, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.5392654184256007, -0.6699340023620548, 1.0], 'size': [0.09531524656450335, 0.07940404031551991, 1.0], 'color': [0.49830695253147483, 0.854680261668989, 0.12352335539870758, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [0.6122976309730062, -0.543387487645251, 1.0], 'size': [0.09068667984259846, 1.0], 'color': [0.6866056354773847, 0.42164908967543446, 0.11738784349721972, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-0.9573348064537025, -3.4094939249712497, 1.0], 'size': [0.06838070113296912, 1.0], 'color': [0.2789398499230747, 0.14633470204102822, 0.6583328992707295, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [1.2695222628855176, 0.6827707609939042, 1.0], 'size': [0.0597144613859098, 1.0], 'color': [0.6347675570538114, 0.4280539221278208, 0.43563632331548063, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-0.5007463713980904, 3.336071603732493, 1.0], 'size': [0.08108766771602696, 0.10090119812975798, 1.0], 'color': [0.21762276379335851, 0.79663670320445, 0.529727688098206, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-2.540519618059179, 0.6770665912933974, 1.0], 'size': [0.061724932909574565, 1.0], 'color': [0.6898562883363504, 0.5083491882553443, 0.10979717584743548, 1.0]}]"
2025-11-03T22:17:00.467745,7,7,Neurosymbolic,"[3.0, 3.0, 1.0]","[-1.1288048362265748, -0.18584920624310186, 1.0]",True,False,False,3034,0.09613250412145206,28.936904907226562,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [2.9048415533902796, 0.7379297590295767, 1.0], 'size': [0.07208429636861816, 1.0], 'color': [0.4857156449613147, 0.8139087228945526, 0.18323360595300855, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.5392654184256007, -0.6699340023620548, 1.0], 'size': [0.09531524656450335, 0.07940404031551991, 1.0], 'color': [0.49830695253147483, 0.854680261668989, 0.12352335539870758, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [0.6122976309730062, -0.543387487645251, 1.0], 'size': [0.09068667984259846, 1.0], 'color': [0.6866056354773847, 0.42164908967543446, 0.11738784349721972, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-0.9573348064537025, -3.4094939249712497, 1.0], 'size': [0.06838070113296912, 1.0], 'color': [0.2789398499230747, 0.14633470204102822, 0.6583328992707295, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [1.2695222628855176, 0.6827707609939042, 1.0], 'size': [0.0597144613859098, 1.0], 'color': [0.6347675570538114, 0.4280539221278208, 0.43563632331548063, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-0.5007463713980904, 3.336071603732493, 1.0], 'size': [0.08108766771602696, 0.10090119812975798, 1.0], 'color': [0.21762276379335851, 0.79663670320445, 0.529727688098206, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-2.540519618059179, 0.6770665912933974, 1.0], 'size': [0.061724932909574565, 1.0], 'color': [0.6898562883363504, 0.5083491882553443, 0.10979717584743548, 1.0]}]"
2025-11-03T22:17:08.489033,7,8,Pure Neural,"[-3.0, -3.0, 1.0]","[2.8538000254397993, -1.2601049299181635, 1.0]",True,False,False,861,0.0943221191490878,8.020920276641846,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-0.8449545203133444, -3.132565783376618, 1.0], 'size': [0.11131585528582394, 0.06262229006427626, 1.0], 'color': [0.6070054645599209, 0.7801222862494773, 0.6638515992964724, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.4784824048300989, 1.3421667270878959, 1.0], 'size': [0.09242542314485501, 0.06191110923075795, 1.0], 'color': [0.8558935940912886, 0.23383841018008156, 0.21436482635550336, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-2.9407566538238186, 2.7506843198933892, 1.0], 'size': [0.08256373575032311, 1.0], 'color': [0.2153411083943138, 0.2074388183826101, 0.5566831188547686, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-2.5245229137945153, 0.7480325452214702, 1.0], 'size': [0.08639679490371727, 0.05743663563575342, 1.0], 'color': [0.8361266928056822, 0.40103601954812196, 0.6806211762376483, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.9157193532199717, 3.143053281588666, 1.0], 'size': [0.0626524329221203, 0.0591204108761165, 1.0], 'color': [0.4104319348554103, 0.6192543925696163, 0.5784718182295867, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [2.891812810661789, 0.5167403337564098, 1.0], 'size': [0.10261099044315246, 0.11733487464843784, 1.0], 'color': [0.35475442125586787, 0.7719770045257588, 0.5542416445981502, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [0.5184581325132325, -2.5819756637052613, 1.0], 'size': [0.08882308501309308, 1.0], 'color': [0.4863069985389178, 0.776852950975781, 0.2997837137044135, 1.0]}]"
2025-11-03T22:17:32.097414,7,8,Neurosymbolic,"[-3.0, -3.0, 1.0]","[2.8538000254397993, -1.2601049299181635, 1.0]",True,False,False,2518,0.09925120590754737,23.608320713043213,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-0.8449545203133444, -3.132565783376618, 1.0], 'size': [0.11131585528582394, 0.06262229006427626, 1.0], 'color': [0.6070054645599209, 0.7801222862494773, 0.6638515992964724, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.4784824048300989, 1.3421667270878959, 1.0], 'size': [0.09242542314485501, 0.06191110923075795, 1.0], 'color': [0.8558935940912886, 0.23383841018008156, 0.21436482635550336, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-2.9407566538238186, 2.7506843198933892, 1.0], 'size': [0.08256373575032311, 1.0], 'color': [0.2153411083943138, 0.2074388183826101, 0.5566831188547686, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-2.5245229137945153, 0.7480325452214702, 1.0], 'size': [0.08639679490371727, 0.05743663563575342, 1.0], 'color': [0.8361266928056822, 0.40103601954812196, 0.6806211762376483, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.9157193532199717, 3.143053281588666, 1.0], 'size': [0.0626524329221203, 0.0591204108761165, 1.0], 'color': [0.4104319348554103, 0.6192543925696163, 0.5784718182295867, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [2.891812810661789, 0.5167403337564098, 1.0], 'size': [0.10261099044315246, 0.11733487464843784, 1.0], 'color': [0.35475442125586787, 0.7719770045257588, 0.5542416445981502, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [0.5184581325132325, -2.5819756637052613, 1.0], 'size': [0.08882308501309308, 1.0], 'color': [0.4863069985389178, 0.776852950975781, 0.2997837137044135, 1.0]}]"
2025-11-03T22:18:21.441928,7,9,Pure Neural,"[-3.0, -3.0, 1.0]","[-0.21758587745090852, 2.3339297105671797, 1.0]",False,False,True,5000,0.25588470298833466,49.344178915023804,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-1.4636872867470931, 3.0328189308696096, 1.0], 'size': [0.09199184788440992, 0.05954159493709137, 1.0], 'color': [0.2416760139509343, 0.5629550630873807, 0.44006267571338353, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.5710589726333795, 0.9673155112590859, 1.0], 'size': [0.10092437214146541, 0.06470944483330215, 1.0], 'color': [0.18609862995965473, 0.22433698146151101, 0.45400607082659994, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.342401312178005, -2.5606928010140737, 1.0], 'size': [0.07413691151217844, 0.10805177021407207, 1.0], 'color': [0.428680450800475, 0.5770968814741393, 0.5624993096369039, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-1.2975223206373108, -3.2204170955765967, 1.0], 'size': [0.10520414844234158, 0.1158614629650893, 1.0], 'color': [0.29153809865083347, 0.36214013908616793, 0.8812756119991829, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [1.1545425751124347, -0.731662426292599, 1.0], 'size': [0.11442901861233591, 0.06183747817336021, 1.0], 'color': [0.7685384626263618, 0.7145498817353951, 0.18564747694448283, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [2.5319082796216072, 3.3338266225752546, 1.0], 'size': [0.07474571180894751, 1.0], 'color': [0.17198257130377562, 0.6767345011912358, 0.3725907194216209, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [3.3533052891840875, 0.7024403188537859, 1.0], 'size': [0.06604090357630718, 1.0], 'color': [0.4070935955673961, 0.8760372763178743, 0.15890283942307395, 1.0]}]"
2025-11-03T22:18:36.717535,7,9,Neurosymbolic,"[-3.0, -3.0, 1.0]","[-0.21758587745090852, 2.3339297105671797, 1.0]",True,False,False,1452,0.0979823617472233,15.275527954101562,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-1.4636872867470931, 3.0328189308696096, 1.0], 'size': [0.09199184788440992, 0.05954159493709137, 1.0], 'color': [0.2416760139509343, 0.5629550630873807, 0.44006267571338353, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.5710589726333795, 0.9673155112590859, 1.0], 'size': [0.10092437214146541, 0.06470944483330215, 1.0], 'color': [0.18609862995965473, 0.22433698146151101, 0.45400607082659994, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.342401312178005, -2.5606928010140737, 1.0], 'size': [0.07413691151217844, 0.10805177021407207, 1.0], 'color': [0.428680450800475, 0.5770968814741393, 0.5624993096369039, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-1.2975223206373108, -3.2204170955765967, 1.0], 'size': [0.10520414844234158, 0.1158614629650893, 1.0], 'color': [0.29153809865083347, 0.36214013908616793, 0.8812756119991829, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [1.1545425751124347, -0.731662426292599, 1.0], 'size': [0.11442901861233591, 0.06183747817336021, 1.0], 'color': [0.7685384626263618, 0.7145498817353951, 0.18564747694448283, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [2.5319082796216072, 3.3338266225752546, 1.0], 'size': [0.07474571180894751, 1.0], 'color': [0.17198257130377562, 0.6767345011912358, 0.3725907194216209, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [3.3533052891840875, 0.7024403188537859, 1.0], 'size': [0.06604090357630718, 1.0], 'color': [0.4070935955673961, 0.8760372763178743, 0.15890283942307395, 1.0]}]"
2025-11-03T22:18:50.040130,7,10,Pure Neural,"[-3.0, -3.0, 1.0]","[3.0, 3.0, 1.0]",True,False,False,1251,0.09635671847408622,13.32154393196106,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.533685582538971, -0.9317261398090667, 1.0], 'size': [0.061601224632018156, 1.0], 'color': [0.2573664548519431, 0.6919428528238095, 0.4743842051222543, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [2.5659501131170215, 3.3611450653241133, 1.0], 'size': [0.07584842555548132, 1.0], 'color': [0.5925170695258201, 0.2704938753335432, 0.42159443715788736, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.2379485916529793, -2.8219804827914836, 1.0], 'size': [0.09689075011333517, 0.08882210231546181, 1.0], 'color': [0.14231424031042306, 0.8299990140296793, 0.7400936744760038, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-3.1084119686946106, 0.5811386057101795, 1.0], 'size': [0.053763302198861, 0.08754631280060932, 1.0], 'color': [0.5056901843772794, 0.8698158413988825, 0.615826429379419, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-3.4666147631752597, -3.3453520091117075, 1.0], 'size': [0.05884091891314809, 1.0], 'color': [0.6631705453625797, 0.8869268668903042, 0.28726889907665687, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-3.133529082124105, 3.23066585127969, 1.0], 'size': [0.06494174697382762, 1.0], 'color': [0.7606662004413834, 0.28984315211872624, 0.5417622599071228, 1.0]}, {'id': 'test_obs_6', 'shape': 'box', 'pos': [1.0488473542840584, 3.486008181413034, 1.0], 'size': [0.11168058479347767, 0.07277304950633062, 1.0], 'color': [0.20302349404128225, 0.13856431366303568, 0.6516229672573461, 1.0]}]"
2025-11-03T22:19:05.558840,7,10,Neurosymbolic,"[-3.0, -3.0, 1.0]","[3.0, 3.0, 1.0]",True,False,False,1476,0.09943408922535052,15.51865005493164,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.533685582538971, -0.9317261398090667, 1.0], 'size': [0.061601224632018156, 1.0], 'color': [0.2573664548519431, 0.6919428528238095, 0.4743842051222543, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [2.5659501131170215, 3.3611450653241133, 1.0], 'size': [0.07584842555548132, 1.0], 'color': [0.5925170695258201, 0.2704938753335432, 0.42159443715788736, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.2379485916529793, -2.8219804827914836, 1.0], 'size': [0.09689075011333517, 0.08882210231546181, 1.0], 'color': [0.14231424031042306, 0.8299990140296793, 0.7400936744760038, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-3.1084119686946106, 0.5811386057101795, 1.0], 'size': [0.053763302198861, 0.08754631280060932, 1.0], 'color': [0.5056901843772794, 0.8698158413988825, 0.615826429379419, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-3.4666147631752597, -3.3453520091117075, 1.0], 'size': [0.05884091891314809, 1.0], 'color': [0.6631705453625797, 0.8869268668903042, 0.28726889907665687, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-3.133529082124105, 3.23066585127969, 1.0], 'size': [0.06494174697382762, 1.0], 'color': [0.7606662004413834, 0.28984315211872624, 0.5417622599071228, 1.0]}, {'id': 'test_obs_6', 'shape': 'box', 'pos': [1.0488473542840584, 3.486008181413034, 1.0], 'size': [0.11168058479347767, 0.07277304950633062, 1.0], 'color': [0.20302349404128225, 0.13856431366303568, 0.6516229672573461, 1.0]}]"
2025-11-03T22:19:57.805707,8,1,Pure Neural,"[3.0, 3.0, 1.0]","[0.6743071778871741, -0.9130262693377964, 1.0]",False,False,True,5000,0.28723738223590173,52.2461199760437,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [3.4929882750148646, -2.7112521371870963, 1.0], 'size': [0.05375279337311651, 1.0], 'color': [0.10385698053540092, 0.8060090406823871, 0.3904652469009078, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.8400690555007, 0.635941159961395, 1.0], 'size': [0.10928691110297023, 0.052542095576390974, 1.0], 'color': [0.6669085742485528, 0.865151585191647, 0.8941646237530467, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.7100930963228476, 2.9502527177889104, 1.0], 'size': [0.06460897721922285, 1.0], 'color': [0.43995324362997046, 0.8263231523309438, 0.6996192045943799, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-2.596324339187437, -2.8110118884295314, 1.0], 'size': [0.07422511413647039, 1.0], 'color': [0.5020892072741207, 0.624376166923274, 0.6992414775372418, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.2378196084896014, 3.3499722621501364, 1.0], 'size': [0.11276828933960237, 0.07525628198382513, 1.0], 'color': [0.45808175920144956, 0.1423432604906683, 0.6221795904712241, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [2.920701210401875, -0.6030255900716224, 1.0], 'size': [0.07107242403308868, 1.0], 'color': [0.20915358875955026, 0.13106980962488787, 0.8372396933147803, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.6557361735530255, 0.6515291480955872, 1.0], 'size': [0.057474498996877114, 1.0], 'color': [0.42521891406630674, 0.14658738362309523, 0.6635300122178036, 1.0]}, {'id': 'test_obs_7', 'shape': 'box', 'pos': [-0.9644089120763472, -2.5120031655668464, 1.0], 'size': [0.05816865607600425, 0.07982205624444251, 1.0], 'color': [0.6819795375329466, 0.6206834356876851, 0.37021088744309505, 1.0]}]"
2025-11-03T22:20:17.714743,8,1,Neurosymbolic,"[3.0, 3.0, 1.0]","[0.6743071778871741, -0.9130262693377964, 1.0]",True,False,False,1846,0.09841203956900121,19.90896201133728,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [3.4929882750148646, -2.7112521371870963, 1.0], 'size': [0.05375279337311651, 1.0], 'color': [0.10385698053540092, 0.8060090406823871, 0.3904652469009078, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.8400690555007, 0.635941159961395, 1.0], 'size': [0.10928691110297023, 0.052542095576390974, 1.0], 'color': [0.6669085742485528, 0.865151585191647, 0.8941646237530467, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.7100930963228476, 2.9502527177889104, 1.0], 'size': [0.06460897721922285, 1.0], 'color': [0.43995324362997046, 0.8263231523309438, 0.6996192045943799, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-2.596324339187437, -2.8110118884295314, 1.0], 'size': [0.07422511413647039, 1.0], 'color': [0.5020892072741207, 0.624376166923274, 0.6992414775372418, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.2378196084896014, 3.3499722621501364, 1.0], 'size': [0.11276828933960237, 0.07525628198382513, 1.0], 'color': [0.45808175920144956, 0.1423432604906683, 0.6221795904712241, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [2.920701210401875, -0.6030255900716224, 1.0], 'size': [0.07107242403308868, 1.0], 'color': [0.20915358875955026, 0.13106980962488787, 0.8372396933147803, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.6557361735530255, 0.6515291480955872, 1.0], 'size': [0.057474498996877114, 1.0], 'color': [0.42521891406630674, 0.14658738362309523, 0.6635300122178036, 1.0]}, {'id': 'test_obs_7', 'shape': 'box', 'pos': [-0.9644089120763472, -2.5120031655668464, 1.0], 'size': [0.05816865607600425, 0.07982205624444251, 1.0], 'color': [0.6819795375329466, 0.6206834356876851, 0.37021088744309505, 1.0]}]"
2025-11-03T22:21:09.870515,8,2,Pure Neural,"[-3.0, -3.0, 1.0]","[1.1197881546751827, 1.8794166442051434, 1.0]",False,False,True,5000,0.33884139268355296,52.15536689758301,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-2.8991519442905282, -1.2073042495960642, 1.0], 'size': [0.06129610988831954, 1.0], 'color': [0.6365799840560262, 0.8591970373607835, 0.30076856569235294, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.3113326807706867, -1.466715792456213, 1.0], 'size': [0.09529363333948039, 1.0], 'color': [0.8347645003702999, 0.34121327101157983, 0.8982425197762514, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.9464037605897118, -1.4527353812692205, 1.0], 'size': [0.06759811760854385, 1.0], 'color': [0.6798458923498454, 0.872929191593694, 0.7576901562871384, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [1.104588137801714, -1.0152223658054147, 1.0], 'size': [0.1007765619293402, 0.09459133363607025, 1.0], 'color': [0.8270945590565487, 0.5872281895100103, 0.7209523210242391, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.838359374692135, -2.731179796075745, 1.0], 'size': [0.0587882170390594, 0.0597178158207957, 1.0], 'color': [0.70525827218538, 0.6006239231976086, 0.8970671228058767, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [0.75826119823622, -2.7406885570690758, 1.0], 'size': [0.0924873100346226, 1.0], 'color': [0.1386506434232791, 0.606869159532234, 0.521597997844806, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.8084846379387919, 1.4640643174977725, 1.0], 'size': [0.08011628559888052, 1.0], 'color': [0.22250489024805598, 0.26064393444398803, 0.3705304875248183, 1.0]}, {'id': 'test_obs_7', 'shape': 'box', 'pos': [0.583618942650072, 0.5313063545504975, 1.0], 'size': [0.08622267363167205, 0.10006527999645358, 1.0], 'color': [0.7690758718404337, 0.25894350086134643, 0.4174118742133487, 1.0]}]"
2025-11-03T22:21:26.152646,8,2,Neurosymbolic,"[-3.0, -3.0, 1.0]","[1.1197881546751827, 1.8794166442051434, 1.0]",True,False,False,1535,0.09729085035811906,16.282060146331787,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-2.8991519442905282, -1.2073042495960642, 1.0], 'size': [0.06129610988831954, 1.0], 'color': [0.6365799840560262, 0.8591970373607835, 0.30076856569235294, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.3113326807706867, -1.466715792456213, 1.0], 'size': [0.09529363333948039, 1.0], 'color': [0.8347645003702999, 0.34121327101157983, 0.8982425197762514, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.9464037605897118, -1.4527353812692205, 1.0], 'size': [0.06759811760854385, 1.0], 'color': [0.6798458923498454, 0.872929191593694, 0.7576901562871384, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [1.104588137801714, -1.0152223658054147, 1.0], 'size': [0.1007765619293402, 0.09459133363607025, 1.0], 'color': [0.8270945590565487, 0.5872281895100103, 0.7209523210242391, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.838359374692135, -2.731179796075745, 1.0], 'size': [0.0587882170390594, 0.0597178158207957, 1.0], 'color': [0.70525827218538, 0.6006239231976086, 0.8970671228058767, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [0.75826119823622, -2.7406885570690758, 1.0], 'size': [0.0924873100346226, 1.0], 'color': [0.1386506434232791, 0.606869159532234, 0.521597997844806, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.8084846379387919, 1.4640643174977725, 1.0], 'size': [0.08011628559888052, 1.0], 'color': [0.22250489024805598, 0.26064393444398803, 0.3705304875248183, 1.0]}, {'id': 'test_obs_7', 'shape': 'box', 'pos': [0.583618942650072, 0.5313063545504975, 1.0], 'size': [0.08622267363167205, 0.10006527999645358, 1.0], 'color': [0.7690758718404337, 0.25894350086134643, 0.4174118742133487, 1.0]}]"
2025-11-03T22:21:38.756250,8,3,Pure Neural,"[3.0, 3.0, 1.0]","[-2.8621593731660964, 2.937787071639713, 1.0]",True,False,False,1197,0.09956333071246656,12.603249788284302,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [1.3740871982488823, -1.3784990561059969, 1.0], 'size': [0.07442522659151543, 0.106571846337464, 1.0], 'color': [0.5898289504152072, 0.19619216492950173, 0.25706111640518725, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.3528180388299966, 2.7832869587287625, 1.0], 'size': [0.07269227413834571, 0.05354058914079806, 1.0], 'color': [0.5532323405829818, 0.36894525978363046, 0.6261097707476162, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [1.0014877661865653, -3.072896339994534, 1.0], 'size': [0.10709015316876144, 0.07538330790372962, 1.0], 'color': [0.8337818173690977, 0.8291638438373291, 0.35698490477114764, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.4688962514702792, -3.0718543438281816, 1.0], 'size': [0.08756489937716566, 0.10787091352562417, 1.0], 'color': [0.4345956624876737, 0.4962395751570915, 0.6020714180348924, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.624227262228148, -0.7935145767629861, 1.0], 'size': [0.055834841455198736, 0.07262254859172172, 1.0], 'color': [0.43359919273138103, 0.5700231513773314, 0.7321889975532144, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-0.5570459784767602, -1.4986887827068922, 1.0], 'size': [0.06878231406541029, 1.0], 'color': [0.513611424805973, 0.48791221952139874, 0.8666848388678181, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.5681773147413374, 1.4396432115289852, 1.0], 'size': [0.0685162099136843, 1.0], 'color': [0.6394331442018919, 0.21322925776760418, 0.133378987893036, 1.0]}, {'id': 'test_obs_7', 'shape': 'cylinder', 'pos': [0.7343143633212799, 1.3751510021392679, 1.0], 'size': [0.09080190586641154, 1.0], 'color': [0.549828840541012, 0.2557821402004088, 0.527290721383895, 1.0]}]"
2025-11-03T22:22:06.927544,8,3,Neurosymbolic,"[3.0, 3.0, 1.0]","[-2.8621593731660964, 2.937787071639713, 1.0]",True,False,False,2674,0.0990994347980296,28.17122507095337,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [1.3740871982488823, -1.3784990561059969, 1.0], 'size': [0.07442522659151543, 0.106571846337464, 1.0], 'color': [0.5898289504152072, 0.19619216492950173, 0.25706111640518725, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.3528180388299966, 2.7832869587287625, 1.0], 'size': [0.07269227413834571, 0.05354058914079806, 1.0], 'color': [0.5532323405829818, 0.36894525978363046, 0.6261097707476162, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [1.0014877661865653, -3.072896339994534, 1.0], 'size': [0.10709015316876144, 0.07538330790372962, 1.0], 'color': [0.8337818173690977, 0.8291638438373291, 0.35698490477114764, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.4688962514702792, -3.0718543438281816, 1.0], 'size': [0.08756489937716566, 0.10787091352562417, 1.0], 'color': [0.4345956624876737, 0.4962395751570915, 0.6020714180348924, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [2.624227262228148, -0.7935145767629861, 1.0], 'size': [0.055834841455198736, 0.07262254859172172, 1.0], 'color': [0.43359919273138103, 0.5700231513773314, 0.7321889975532144, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-0.5570459784767602, -1.4986887827068922, 1.0], 'size': [0.06878231406541029, 1.0], 'color': [0.513611424805973, 0.48791221952139874, 0.8666848388678181, 1.0]}, {'id': 'test_obs_6', 'shape': 'cylinder', 'pos': [-0.5681773147413374, 1.4396432115289852, 1.0], 'size': [0.0685162099136843, 1.0], 'color': [0.6394331442018919, 0.21322925776760418, 0.133378987893036, 1.0]}, {'id': 'test_obs_7', 'shape': 'cylinder', 'pos': [0.7343143633212799, 1.3751510021392679, 1.0], 'size': [0.09080190586641154, 1.0], 'color': [0.549828840541012, 0.2557821402004088, 0.527290721383895, 1.0]}]"
